Vendedor Provincia;Vendedor Departamento;Producto;Variedad;Volumen (litros);Fecha;Precio;Forma de Pago
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;105;2022-04-22;49,59;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;525;2022-04-22;49,59;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;1080;2022-04-22;57,85;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO GRAN RESERVA VARIETAL TINTO                            ;MALBEC-- -  - ;446;2022-04-22;57,85;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL ROSADO                                        ;MALBEC-- -  - ;630;2022-04-22;49,59;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;600;2022-04-22;49,59;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;646;2022-04-22;49,59;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;100000;2022-04-22;80;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;1444;2022-04-22;49,59;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO RESERVA VARIETAL TINTO                                 ;CABERNET SAUVIGNON-- -  - ;630;2022-04-22;57,85;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;1260;2022-04-22;57,85;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;1260;2022-04-22;49,59;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;6000;2022-04-22;40;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;101000;2022-04-22;30;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;9600;2022-04-22;37,5;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;BONARDA-CABERNET FRANC-SYRAH  (SHIRAZ-SIRAH) - CABERNET FRANC                 - SYRAH  (SHIRAZ-SIRAH)         ;14400;2022-04-22;37,5;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;28390;2022-04-22;42,84;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO DULCE NATURAL BLANCO                                   ;-- -  - ;120000;2022-04-22;77,99;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO VIRGEN PREVIAMENTE LIMPIADO Y MANTENIDO EN FRIO BLANCO;-- -  - ;26380;2022-04-22;44,68;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO VIRGEN PREVIAMENTE LIMPIADO Y MANTENIDO EN FRIO BLANCO;-- -  - ;58800;2022-04-22;42,84;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO VIRGEN PREVIAMENTE LIMPIADO Y MANTENIDO EN FRIO BLANCO;-- -  - ;35300;2022-04-22;44,68;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;29500;2022-04-22;42,84;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;500000;2022-04-22;42,84;DIFERIDO                      
MENDOZA                       ;LAS HERAS                     ;VINO BLANCO                                                 ;-- -  - ;14651;2022-04-22;38;CONTADO                       
MENDOZA                       ;LAS HERAS                     ;VINO TINTO                                                  ;-- -  - ;42500;2022-04-22;38;CONTADO                       
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;500000;2022-04-22;42,84;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;796820;2022-04-22;42,84;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO VIRGEN PREVIAMENTE LIMPIADO Y MANTENIDO EN FRIO BLANCO;-- -  - ;574270;2022-04-22;44,68;DIFERIDO                      
MENDOZA                       ;SAN CARLOS                    ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;375;2022-04-22;50;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;2125;2022-04-22;50;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;1100000;2022-04-22;42,84;DIFERIDO                      
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;170000;2022-04-22;56,27;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;19723;2022-04-22;70;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;350230;2022-04-22;80;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;165529;2022-04-22;33;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;2453;2022-04-22;160;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;470000;2022-04-22;72,32;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;35000;2022-04-22;85;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;81400;2022-04-22;80;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;4326;2022-04-22;160;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;CABERNET FRANC-- -  - ;674;2022-04-22;160;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;500000;2022-04-22;73,76;DIFERIDO                      
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-OTRAS VARIED TINTAS P/VINIF.-OTRAS VAR.BLANCAS P/VINIFICAR - OTRAS VARIED TINTAS P/VINIF.   - OTRAS VAR.BLANCAS P/VINIFICAR ;300000;2022-04-22;72,31;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;500000;2022-04-22;73,76;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;2547;2022-04-22;160;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;515000;2022-04-22;42,84;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;510000;2022-04-22;42,84;CONTADO                       
SAN JUAN                      ;SARMIENTO                     ;VINO TINTO                                                  ;-- -  - ;103000;2022-04-22;85;DIFERIDO                      
SAN JUAN                      ;SARMIENTO                     ;VINO BLANCO                                                 ;-- -  - ;74000;2022-04-22;63;DIFERIDO                      
SAN JUAN                      ;ALBARDON                      ;VINO BLANCO                                                 ;-- -  - ;210000;2022-04-22;50;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;545000;2022-04-22;70;CONTADO                       
CORDOBA                       ;COLON                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;2250;2022-04-22;120;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;1040582;2022-04-22;70;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;565000;2022-04-22;72,31;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;TEMPRANILLO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;190000;2022-04-22;72,31;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;ANCELLOTTA-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;93000;2022-04-22;72,31;DIFERIDO                      
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;ASPIRANT BOUSCHET-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;315000;2022-04-22;107,1;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO TINTO                                                  ;-- -  - ;10893;2022-04-21;18;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;12644;2022-04-21;50;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;300000;2022-04-21;115;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO TINTO                                                  ;-- -  - ;5500;2022-04-21;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;13879;2022-04-21;85;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;1890;2022-04-21;80;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;4080;2022-04-21;75;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;5000;2022-04-21;36;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;27000;2022-04-21;36;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO ROSADO                                                 ;-- -  - ;57620;2022-04-21;30;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;800000;2022-04-21;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;119832;2022-04-21;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;639348;2022-04-21;60;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;1000000;2022-04-21;63,25;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;221680;2022-04-21;40;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;42784;2022-04-21;95;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;94990;2022-04-21;85;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;145010;2022-04-21;85;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;200551;2022-04-21;66,3;DIFERIDO                      
SAN JUAN                      ;CAPITAL                       ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;39792;2022-04-21;53,36;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;10000;2022-04-21;80;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;300000;2022-04-21;72,32;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;200000;2022-04-21;50;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL BLANCO                                        ;VIOGNIER-- -  - ;57320;2022-04-21;107,79;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;50000;2022-04-21;120,87;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;15000;2022-04-21;110;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;MOSTO VIRGEN PREVIAMENTE LIMPIADO Y MANTENIDO EN FRIO BLANCO;-- -  - ;72080;2022-04-21;70;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;750;2022-04-21;80;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL ENDULZADO BLANCO                              ;TORRONTES RIOJANO-- -  - ;315;2022-04-21;325,49;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;7373;2022-04-21;80;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;18176;2022-04-21;80;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;28000;2022-04-21;43;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;315;2022-04-21;311,49;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;124880;2022-04-21;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;915702;2022-04-21;60;DIFERIDO                      
SAN JUAN                      ;POCITO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;200000;2022-04-21;40;CONTADO                       
SAN JUAN                      ;VEINTICINCO DE MAYO           ;VINO BLANCO                                                 ;-- -  - ;11453;2022-04-21;53;DIFERIDO                      
SAN JUAN                      ;CAUCETE                       ;VINO TINTO                                                  ;-- -  - ;7788;2022-04-21;90;CONTADO                       
SAN JUAN                      ;CAUCETE                       ;VINO VARIETAL A CERTIFICAR TINTO                            ;CABERNET SAUVIGNON-- -  - ;1088;2022-04-21;90;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;8797;2022-04-21;48;CONTADO                       
NEUQUEN                       ;FALSO;VINO VARIETAL TINTO                                         ;PINOT NEGRO-- -  - ;2925;2022-04-21;246;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;5080;2022-04-21;70;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;260000;2022-04-21;55;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;8797;2022-04-21;25;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;400000;2022-04-21;56,27;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;630;2022-04-21;145,41;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;399;2022-04-21;38;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO BLANCO                                                 ;-- -  - ;1598;2022-04-21;47;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO BLANCO                                                 ;-- -  - ;11329;2022-04-21;47;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;16;2022-04-21;35;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;608;2022-04-21;37;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;68;2022-04-21;42;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;1638;2022-04-21;38;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;100000;2022-04-21;100;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO ROSADO                                                 ;-- -  - ;57320;2022-04-21;45;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;5267;2022-04-21;80;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;19723;2022-04-21;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;350230;2022-04-21;60;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;6796;2022-04-20;70;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;3173;2022-04-20;70;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;8784;2022-04-20;61,67;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;65184;2022-04-20;53,33;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;11148;2022-04-20;66,67;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;9636;2022-04-20;53,33;CONTADO                       
SAN JUAN                      ;CAPITAL                       ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;50000;2022-04-20;105;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO REGIONAL TINTO                                         ;-- -  - ;218338;2022-04-20;90;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;2246;2022-04-20;50;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;36000;2022-04-20;49,15;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;2000;2022-04-20;260;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;140;2022-04-20;420;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;26000;2022-04-20;125;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO BLANCO                                                 ;-- -  - ;44000;2022-04-20;125;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;260000;2022-04-20;40;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL ROSADO                                        ;CRIOLLA GRANDE-- -  - ;360;2022-04-20;41,67;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO VIRGEN DE UVA BLANCO                                  ;-- -  - ;22212;2022-04-20;54,37;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO VIRGEN DE UVA BLANCO                                  ;-- -  - ;56218;2022-04-20;54,37;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;106400;2022-04-20;80;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;60754;2022-04-20;30;CONTADO                       
SAN JUAN                      ;SANTA LUCIA                   ;VINO BLANCO                                                 ;-- -  - ;93997;2022-04-20;30;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;29180;2022-04-20;35;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL BLANCO                                        ;CHENIN-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;296000;2022-04-20;60,5;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;97980;2022-04-20;45;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;1283;2022-04-20;20;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;10000;2022-04-20;85;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO ROSADO                                                 ;-- -  - ;322592;2022-04-20;60;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;516071;2022-04-20;60;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;31200;2022-04-20;50;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;300000;2022-04-20;42,84;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;834;2022-04-20;33;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;31868;2022-04-20;33;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;4433;2022-04-20;20;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;5072;2022-04-20;20;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;10517;2022-04-20;20;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;1283;2022-04-20;20;CONTADO                       
SAN JUAN                      ;ANGACO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;69400;2022-04-20;52;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;56524;2022-04-20;88;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;75660;2022-04-20;88;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;ANCELLOTTA-- -  - ;22310;2022-04-20;84;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;104000;2022-04-20;85;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;22310;2022-04-20;85;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;254500;2022-04-20;88;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;550000;2022-04-20;80;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;50000;2022-04-20;45;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;100000;2022-04-20;40;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;195200;2022-04-20;87;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;40677;2022-04-20;87;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO ROSADO                                                 ;-- -  - ;70000;2022-04-20;80;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;260000;2022-04-20;80;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;600000;2022-04-20;55;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;CABERNET SAUVIGNON-- -  - ;11736;2022-04-20;80;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;4832;2022-04-20;0,5;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;12376;2022-04-20;0,5;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;4563;2022-04-20;0,5;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;7813;2022-04-20;0,5;CONTADO                       
SAN JUAN                      ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;550000;2022-04-20;55;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;550000;2022-04-20;60;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;1283;2022-04-20;14;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;4832;2022-04-20;0,5;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;89100;2022-04-20;55;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;30000;2022-04-20;1;CONTADO                       
