Vendedor Provincia;Vendedor Departamento;Producto;Variedad;Volumen (litros);Fecha;Precio;Forma de Pago
MENDOZA                       ;LUJAN DE CUYO                 ;VINO RESERVA VARIETAL TINTO                                 ;CABERNET SAUVIGNON-- -  - ;3700;2022-08-19;105;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-MALBEC-CABERNET SAUVIGNON - MALBEC                         - CABERNET SAUVIGNON            ;1677;2022-08-19;120;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL ROSADO                                        ;CRIOLLA CHICA-- -  - ;2000;2022-08-19;100;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;29200;2022-08-19;175;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;36300;2022-08-19;170;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;36300;2022-08-19;170;DIFERIDO                      
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;8800;2022-08-19;175;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;7000;2022-08-19;50;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;1800;2022-08-19;55;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;15880;2022-08-19;130;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;1290;2022-08-19;80;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;12000;2022-08-19;150;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO BLANCO                                                 ;-- -  - ;100086;2022-08-19;58;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO BLANCO                                                 ;-- -  - ;108594;2022-08-19;58;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO BLANCO                                                 ;-- -  - ;76656;2022-08-19;58;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;11000;2022-08-19;150;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;53000;2022-08-19;150;CONTADO                       
SAN JUAN                      ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;41973;2022-08-19;60;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;16906;2022-08-19;85;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;10927;2022-08-19;110;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;26739;2022-08-19;110;DIFERIDO                      
CORDOBA                       ;COLON                         ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;2640;2022-08-19;330;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;892;2022-08-19;407,4;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;11000;2022-08-19;50;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;34440;2022-08-19;85;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;250;2022-08-19;57,5;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;2500;2022-08-19;40;CONTADO                       
SALTA                         ;CAFAYATE                      ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;50000;2022-08-19;150;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;2838;2022-08-19;80;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO BLANCO                                                 ;-- -  - ;4800;2022-08-19;250;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;31780;2022-08-19;130;CONTADO                       
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;8200;2022-08-19;364,2;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;364280;2022-08-19;140;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;1290;2022-08-19;80;CONTADO                       
MENDOZA                       ;LAVALLE                       ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;580000;2022-08-19;52,73;CONTADO                       
MENDOZA                       ;LAVALLE                       ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;128955;2022-08-19;34;CONTADO                       
MENDOZA                       ;LAVALLE                       ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;900000;2022-08-19;34,5;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;5868;2022-08-19;47;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;10000;2022-08-19;42;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;819500;2022-08-19;85;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;2772;2022-08-19;52;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;1994;2022-08-19;52;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;4790;2022-08-19;47;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;62000;2022-08-19;60;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;35000;2022-08-19;83;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;820300;2022-08-19;85;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;90000;2022-08-19;35;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;110000;2022-08-19;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;110000;2022-08-19;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;171960;2022-08-19;85;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;14786;2022-08-19;95;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;40300;2022-08-19;35;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;15000;2022-08-19;30;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;30000;2022-08-19;35;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;140000;2022-08-19;35;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;2040;2022-08-19;85;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;30000;2022-08-19;85;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;115600;2022-08-19;65;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;4000;2022-08-19;57,5;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;13000;2022-08-19;4,8;CONTADO                       
SALTA                         ;CAFAYATE                      ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;10080;2022-08-19;47,85;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;11833;2022-08-18;140;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;1500;2022-08-18;200;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;580;2022-08-18;52,8;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;488;2022-08-18;35;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;300;2022-08-18;32;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;1500;2022-08-18;255;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO ROSADO                                                 ;-- -  - ;20000;2022-08-18;130;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;68466;2022-08-18;50;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;154;2022-08-18;59,81;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;3000;2022-08-18;200;CONTADO                       
SAN JUAN                      ;CAPITAL                       ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;41000;2022-08-18;98,13;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;15880;2022-08-18;130;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;120;2022-08-18;120;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;120;2022-08-18;120;DIFERIDO                      
MENDOZA                       ;SAN CARLOS                    ;VINO TINTO                                                  ;-- -  - ;941;2022-08-18;112;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;4689;2022-08-18;150;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;4111;2022-08-18;150;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-- -  - ;15000;2022-08-18;135;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO TINTO                                                  ;-- -  - ;68270;2022-08-18;40;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;446;2022-08-18;378,92;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;283012;2022-08-18;85;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;15880;2022-08-18;130;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;100000;2022-08-18;190;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;SANGIOVESE-- -  - ;17679;2022-08-18;109,57;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;19751;2022-08-18;165,4;CONTADO                       
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;1554;2022-08-18;310;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;100000;2022-08-18;86;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;300000;2022-08-18;70;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;56830;2022-08-18;40;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;50700;2022-08-18;190;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;50700;2022-08-18;190;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;2610;2022-08-18;114;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;200000;2022-08-18;61,2;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;250000;2022-08-18;90;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;47848;2022-08-18;90;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;37464;2022-08-18;90;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;8940;2022-08-18;140;DIFERIDO                      
SAN JUAN                      ;CHIMBAS                       ;VINO BLANCO                                                 ;-- -  - ;30000;2022-08-18;60;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;4790;2022-08-18;42;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;3000;2022-08-18;40;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;10458;2022-08-18;85;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;50000;2022-08-18;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;30000;2022-08-18;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;50000;2022-08-18;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;21642;2022-08-18;40;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;3313;2022-08-18;50;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;100000;2022-08-18;40;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;15876;2022-08-18;170;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;70000;2022-08-18;85;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;150000;2022-08-18;60;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;40000;2022-08-18;48;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO DULCE NAT.VARIETAL BLANCO                              ;TORRONTES RIOJANO-CHARDONNAY-SAUVIGNON - CHARDONNAY                     - SAUVIGNON                     ;280000;2022-08-18;150;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;4000;2022-08-18;100;DIFERIDO                      
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;24000;2022-08-18;25;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;20000;2022-08-18;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;25000;2022-08-18;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;20000;2022-08-18;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;30601;2022-08-18;60;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;10000;2022-08-18;50;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;10000;2022-08-18;50;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO BLANCO                                                 ;-- -  - ;727000;2022-08-18;61,2;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;105000;2022-08-18;56,1;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;110000;2022-08-18;106,47;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;200000;2022-08-18;106,47;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;349320;2022-08-18;56,1;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;506994;2022-08-18;81,6;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;13006;2022-08-18;81,6;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;130000;2022-08-18;56,1;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;6120;2022-08-18;87,61;DIFERIDO                      
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;TEMPRANILLO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;66014;2022-08-18;87,61;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;3739;2022-08-18;110;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO ROSADO                                                 ;-- -  - ;2931;2022-08-18;70;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;23785;2022-08-17;140;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;41382;2022-08-17;140;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;9400;2022-08-17;85;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;100000;2022-08-17;60;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;7800;2022-08-17;120;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;2000;2022-08-17;120;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;20800;2022-08-17;110;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;12000;2022-08-17;50;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;25294;2022-08-17;25;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;15880;2022-08-17;130;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;15000;2022-08-17;45;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;1950;2022-08-17;40;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;60000;2022-08-17;125;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;20458;2022-08-17;5;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;17196;2022-08-17;5;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;17196;2022-08-17;5;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;20458;2022-08-17;5;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;25000;2022-08-17;70;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;15880;2022-08-17;130;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;25000;2022-08-17;90;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;5000;2022-08-17;90;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;20000;2022-08-17;45;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;25000;2022-08-17;47;DIFERIDO                      
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL A CERTIFICAR TINTO                            ;TEMPRANILLO-- -  - ;3216;2022-08-17;100;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;13943;2022-08-17;100;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;9000;2022-08-17;148;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;18487;2022-08-17;148;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;5143;2022-08-17;150;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;10137;2022-08-17;150;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;9471;2022-08-17;150;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;500000;2022-08-17;87;DIFERIDO                      
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL BLANCO                                        ;CHENIN-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;7000;2022-08-17;110;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO BLANCO                                                 ;-- -  - ;3500;2022-08-17;58;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;8613;2022-08-17;95;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;44210;2022-08-17;71;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;7301;2022-08-17;51;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL BLANCO                                        ;RIESLINA (INTA C.G. 38049)-- -  - ;4710;2022-08-17;61,08;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL BLANCO                                        ;CHENIN-- -  - ;32290;2022-08-17;61,08;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-- -  - ;46000;2022-08-17;106,48;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;309000;2022-08-17;106,48;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;PINOT NEGRO-- -  - ;50600;2022-08-17;87,62;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-- -  - ;7400;2022-08-17;87,62;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;122200;2022-08-17;93,84;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL BLANCO                                        ;UGNI BLANC-- -  - ;17800;2022-08-17;93,84;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;166000;2022-08-17;106,48;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;90000;2022-08-17;57;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;10000;2022-08-17;70;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-- -  - ;24000;2022-08-17;106,48;DIFERIDO                      
